44,54.8,174.68,223.39,4
52,66.6,187.08,239.09,4
84,64.6,187.67,240.63,5
64,65,187.95,241.62,6
68,63.8,186.89,241.2,0
51,61.8,184.43,238.94,1
42,55,176.72,230.7,2
50,49.6,167.35,219.1,3
37,46,158.76,207.04,4
50,46.6,153.88,198.44,5
54,47.6,151.01,192.92,6
47,49,149.41,189.94,0
57,51.6,150.25,190.42,1
50,53,151.23,192.15,2
57,50.4,148.7,190.92,3
41,49.4,146.32,189.11,4
42,46.2,142.13,184.94,5
41,48.4,142.49,184.31,6
61,48.8,143.11,184.44,0
59,51.4,145.99,187.11,1
54,54,150,191.65,2
55,55.6,153.72,196.58,3
49,56,156.15,200.53,4
63,61.2,162.86,208.61,5
85,64.4,170.03,218.02,6
70,69,179.16,229.73,0
78,70,186.13,239.7,1
54,69.2,190.16,246.25,2
59,63.2,187.55,245.14,3
55,62.8,186.82,243.76,4
68,60.4,184.3,240.18,5
66,62.4,185.15,239.4,6
64,62.2,185.31,238.6,0
58,68.6,191.44,244.1,1
87,68.6,194.14,248.05,2
68,68.2,195.02,250.35,3
64,64.2,191.58,248.02,4
44,64.4,190.23,246.52,5
59,55.8,181.28,237.13,6
44,52.2,173.24,226.51,0
50,54.4,170.93,220.88,1
75,58.4,172.69,220.55,2
64,60.6,175.06,222.51,3
70,66.4,181.17,229.42,4
73,69,186.55,237.2,5
63,68.8,189.34,242.86,6
74,67.8,190.59,246.33,0
59,65.4,189.39,246.52,1
58,65,189.59,246.75,2
71,65.2,190.7,247.32,3
64,65.8,192.17,248.23,4
77,70.2,197.35,253.08,5
81,70.8,200.63,257.2,6
61,69.4,200.89,258.56,0
64,71.4,203.15,261.43,1
74,69.8,202.83,262,2
69,62.6,195.82,255.28,3
45,66.4,196.49,254.18,4
80,67.6,197.68,254.57,5
70,62.8,193.39,250.06,6
50,58.4,186.85,242.24,0
47,60.6,185.03,238.33,1
56,55.2,177.79,229.96,2
53,51.8,170.23,220.36,3
53,57,170.49,218.25,4
76,63.4,175.88,223.16,5
79,63.8,178.93,227.64,6
58,65.4,181.94,232.39,0
61,67.4,185.48,237.89,1
63,63.8,184.3,238.68,2
58,61.4,182.25,237.12,3
67,60.4,180.39,234.83,4
53,59,178.55,232.01,5
54,57.8,176.84,228.89,6
57,61.6,179.41,230.06,0
77,66.2,184.52,235.17,1
90,66.8,187.53,239.59,2
56,67.8,190.19,243.81,3
59,66.8,190.65,245.86,4
52,64.4,189.09,245.2,5
65,64,188.43,244.44,6
88,68,192.34,247.93,0
76,73.8,200.34,256.43,1
88,74.4,205.53,263.46,2
55,74.2,208.59,268.33,3
64,71.6,207.98,269.12,4
75,66.2,202.82,264.28,5
49,57.8,192.05,252.19,6
46,57,185.7,242.38,0
51,56.8,181.61,234.96,1
63,53,174.92,225.62,2
56,51.6,169.03,216.98,3
42,53.2,165.99,211.78,4
54,52.6,162.42,207.25,5
48,47.6,154.48,198.86,6
38,43.8,145.87,188.91,0
37,41.8,138.74,179.75,1
32,41.8,134.59,173.36,2
54,43.4,133.09,170.21,3
56,49.4,137.37,173.86,4
68,58.6,148.32,186.01,5
83,62,157.31,198.6,6
49,63,163.53,208.96,0
59,67,171.75,220.75,1
76,72.4,182.8,235.29,2
95,67.4,185.16,241.4,3
58,71.8,192.87,250.49,4
71,73.2,199.58,258.72,5
66,68.6,199.83,260.19,6
53,61.8,194.19,254.16,0
61,59.4,188.98,246.72,1
46,55,181.48,236.55,2
49,56.8,178.9,230.67,3
75,59.4,178.94,228.63,4
66,56.6,174.83,223.99,5
47,57.6,173.52,221.8,6
51,59.6,173.8,221.91,0
59,62.6,176.11,224.91,1
90,61.4,175.96,226.22,2
60,67.2,182.26,233.38,3
76,68.6,187.16,240.29,4
58,67.4,189.49,244.52,5
53,59.2,183.22,239.39,6
49,57.2,178.54,233.4,0
50,52.8,171.88,224.66,1
54,52.6,167.97,217.85,2
57,54.8,167.36,214.83,3
64,51.8,163.05,209.4,4
34,61.2,169.83,214.79,5
97,63.2,174.01,220.51,6
64,64.6,177.29,226.12,0
64,68.8,183.35,234.59,1
85,76.2,194.8,248.81,2
71,69.6,195,252.99,3
64,76,203.42,262.77,4
96,79,211.69,273.11,5
79,77.6,215.65,279.35,6
78,79.8,221.6,286.39,0
82,86.8,232.1,298.15,1
99,82.4,233.84,302.45,2
74,82,235.67,305.2,3
77,82.2,237.4,307.23,4
79,85.8,241.86,311.93,5
100,83.8,243.02,313.83,6
89,89,249.08,320.09,0
100,92,255.24,327.62,1
92,91.6,258.72,332.94,2
77,87.6,257.21,332.81,3
80,82.4,251.38,327.12,4
63,79.8,246.36,320.5,5
87,79.4,243.26,315.16,6
90,82,243.85,313.74,0
90,80.6,241.95,311.07,1
73,85,245.26,313.59,2
85,81.8,242.95,311.98,3
71,76.6,236.21,305.4,4
64,69.6,225.44,293.49,5
55,66.6,216.56,281.79,6
58,69.2,213.94,275.9,0
98,70.6,213.02,273.03,1
78,77,218.17,277.3,2
96,79.6,222.53,282.96,3
68,82.4,227.56,290.08,4
72,80.6,228.14,293.37,5
89,81.8,230.24,297.22,6
84,79.6,229.82,298.2,0
85,80,231.14,299.73,1
70,83.4,236,304.45,2
89,80.6,236,305.04,3
75,77.4,233.41,302.2,4
68,74,228.56,296.32,5
68,72.8,224.56,290.56,6
64,69.8,218.76,283.08,0
74,69.4,214.92,277.17,1
73,66,208.65,269.27,2
51,63.6,202.48,261.07,3
56,66.8,201.59,258.1,4
80,68.6,201.52,257.48,5
83,71.8,204.07,260.37,6
89,75.4,208.71,266.32,0
69,77,212.88,272.57,1
64,74.8,213.26,275.13,2
69,74,213.48,276.42,3
79,71.6,211.65,275,4
77,71.2,210.95,273.74,5
67,75.2,215.01,276.92,6
84,73.4,215.16,277.33,0
60,69.8,211.89,273.93,1
61,69.8,210.16,271.21,2
77,71,209.91,270.16,3
73,69.4,207.65,267.68,4
76,69.4,206.41,265.95,5
60,71.8,207.93,267.1,6
73,68.6,205.44,264.89,0
61,69.6,205.27,264.26,1
78,67.2,202.23,261.16,2
64,69.4,202.8,261.14,3
71,65.8,199.44,257.72,4
55,66.4,198.33,255.76,5
64,68,198.95,255.82,6
86,69.6,200.7,257.56,0
72,71.4,203.3,260.66,1
80,74.4,207.45,265.85,2
70,77.8,213.37,273.33,3
81,76,214.95,277.08,4
77,73.8,214.48,277.82,5
61,71.6,212.46,276.06,6
69,72.2,212.66,275.54,0
73,73,213.67,275.91,1
85,73.4,214.6,276.51,2
79,72.4,214.09,275.86,3
56,72.4,213.82,275.27,4
69,69.2,210.19,271.47,5
57,63.4,202.14,262.62,6
56,66,200.37,258.68,0
92,71.8,204.57,261.66,1
85,71,205.51,263.21,2
65,72.6,207.6,265.94,3
65,74.2,210.2,269.55,4
64,63.4,200.8,261.43,5
38,60.6,193.63,252.59,6
71,61.4,190.21,246.77,0
69,61,187.48,242.18,1
63,67.8,192.79,245.86,2
98,75.2,202.21,255.88,3
75,73.8,205.13,261.67,4
64,73.8,207.24,266.05,5
69,74.2,209.04,269.65,6
65,68.2,204.15,266.26,0
68,68.2,202.97,264.32,1
75,67.6,202.18,262.43,2
61,66.4,200.7,259.77,3
63,66.8,200.49,258.19,4
67,71.2,204.19,261.02,5
90,71.6,205.55,263.13,6
77,72.2,206.87,265.39,0
64,71.8,207.17,266.69,1
61,72,207.57,267.84,2
68,74,210.34,271.04,3
100,73,210.98,272.44,4
72,74.6,213.35,275.12,5
72,81.8,222.16,284.4,6
97,88,233.17,297.54,0
99,86.4,237.69,305.55,1
92,85.2,240.04,310.33,2
66,77.4,234.45,306.08,3
33,69.4,224.54,294.92,4
57,59.2,209.47,276.33,5
48,50.2,192.11,253.28,6
47,44.8,176.56,230.65,0
39,48.2,169.84,216.99,1
50,52.6,167.7,210.73,2
79,62.8,173.97,215.89,3
99,67.4,179.96,224.46,4
70,75.6,190.51,239.14,5
80,75.8,196.51,250.8,6
51,74.8,200.06,258.99,0
74,66.4,195.45,257.31,1
57,62.8,191.62,252.96,2
52,66,194.14,253.19,3
96,69.4,198.99,256.58,4
68,66.6,198.79,256.07,5
60,67.6,199.46,256.12,6
62,70.2,202.03,258.49,0
65,61,193.33,250.61,1
50,61,188.82,244.69,2
68,66,190.79,245.31,3
85,61,186.69,241.24,4
37,58.6,182.54,235.99,5
53,65.2,186.52,238.48,6
83,67.8,190.21,242.75,0
81,60.8,185.18,239.11,1
50,64.4,186.44,239.93,2
55,62.6,184.67,238.59,3
44,56.6,178.42,232.11,4
53,49.6,168.34,220.25,5
46,46.2,158.98,207.67,6
33,40.8,148.1,193.12,0
28,46.2,147.01,187.74,1
71,41.6,139.73,178.73,2
30,51,144.05,181.23,3
93,62,156.33,194.5,4
88,64.6,164.39,206.85,5
41,58.2,162.71,209.81,6
39,60.8,165.86,214.97,0
43,57.6,165.32,216.03,1
77,48.2,156.77,207.62,2
41,53.2,158.58,206.62,3
66,60.8,166.53,213.16,4
77,66,176.21,223.53,5
69,69,184.15,233.78,6
92,77.4,196.53,249.24,0
83,75.6,201.49,258.89,1
57,72.8,203.09,263.69,2
63,70.4,202.6,264.75,3
57,62.2,195.31,257.52,4
51,59.2,190.17,249.62,5
68,54.8,182.99,239.02,6
35,52,175.64,227.84,0
49,53.6,172.19,220.76,1
65,58.8,174.14,220.49,2
77,60.8,175.23,221.81,3
78,65.4,179.67,227.5,4
58,67.4,183.63,233.92,5
59,63.4,181.87,234.88,6
45,57.4,176.04,230.06,0
47,54.8,171.05,224.01,1
65,52.4,166.35,217.32,2
46,48,159.57,208.06,3
37,48.4,156.05,201.43,4
47,49.4,154.06,197.16,5
52,47.4,150,191.85,6
55,45.2,144.59,185.4,0
35,44.2,139.68,179.46,1
32,43.4,135.6,174.42,2
43,44.8,134.46,172.38,3
59,44.6,133.14,170.8,4
54,49.2,136.78,174.35,5
58,54.6,144.02,182.66,6
59,56,149.21,190.27,0
50,53,149.37,192.92,1
44,51.2,148.55,193.22,2
45,47.4,145,189.77,3
39,44.2,140.44,184.04,4
43,41,135.02,176.58,5
34,46.8,137.71,176.72,6
73,44.8,136.49,174.83,0
35,48.6,139.21,176.95,1
58,48.6,139.76,178.24,2
43,49.6,140.72,180.12,3
39,42.2,133.88,174.31,4
36,43.2,131.63,171.05,5
40,37.6,124.71,163.22,6
30,37,120.61,156.92,0
40,36.8,118.02,152.18,1
38,41.6,120.45,153.1,2
60,48.4,127.93,160.7,3
74,51.4,134.15,169.19,4
45,48.8,134.98,172.96,5
27,48.6,135.69,175.52,6
37,46.8,135.21,176.07,0
51,38.8,127.36,168.42,1
34,39.4,124.78,163.6,2
48,46.2,130.08,166.81,3
61,45.2,131.53,168.24,4
32,41.8,128.8,165.64,5
34,45.8,130.99,167.3,6
54,43.8,129.41,166.38,0
38,42.8,127.7,164.84,1
56,42.2,126.06,163.09,2
29,41.2,124.13,160.88,3
29,41.8,124.25,160.28,4
57,42,124.45,159.99,5
39,39.2,121.15,156.59,6
42,42.6,122.78,157.5,0
46,47,127.92,162.77,1
51,48.4,131.56,167.9,2
64,52,137.45,175.46,3
57,56.2,145.16,185.38,4
63,59.6,153.25,196.26,5
63,60.2,159.08,205.08,6
54,59,162.08,210.45,0
58,58.6,164.42,214.07,1
55,59.2,167.46,217.55,2
66,61.4,171.86,222.16,3
74,60.6,173.67,224.57,4
50,63.4,178.01,229.11,5
72,64.8,181.85,233.7,6
62,63.2,182.43,235.31,0
58,60.4,180.16,233.53,1
60,61,179.83,232.76,2
53,58.6,177.33,229.84,3
60,56.4,173.95,225.48,4
51,53,168.65,218.78,5
41,58.6,171.05,219.23,6
88,59.2,172.22,220.21,0
56,56.4,169.6,217.98,1
46,55.2,166.81,215.04,2
45,61.4,171.35,219.12,3
72,56.8,168.84,217.74,4
65,63,173.94,222.87,5
87,67.4,180.93,231.25,6
68,72,189.65,242.26,0
68,69.6,192.78,248.31,1
60,67.6,193.17,250.53,2
55,61.2,187.74,245.77,3
55,64.8,189.41,245.95,4
86,61.2,186.77,242.55,5
50,58,182.01,236.46,6
44,56.2,178.04,230.34,0
46,55.8,174.79,225.01,1
53,48.6,164.9,213.56,2
50,54.6,164.73,210.72,3
80,58,166.76,212.12,4
61,66.4,175.53,221.68,5
88,70.2,183.96,233.02,6
72,76.8,195.11,247.91,0
83,78.4,203.46,260.89,1
88,80.2,211.19,272.6,2
70,76.2,212.83,277.48,3
68,76.6,215.76,281.57,4
74,74.8,217.26,283.24,5
74,69,213.01,278.36,6
59,64.6,207.03,270.1,0
48,61.8,200.63,260.64,1
54,60.2,194.91,251.72,2
66,62.2,192.54,246.67,3
84,61.2,188.98,241.79,4
54,64,188.85,240.82,5
62,66.2,190.31,242.53,6
65,67.4,191.66,244.98,0
72,63,187.78,242.52,1
62,68.4,191.65,246.41,2
81,70.4,195.74,251.57,3
72,69.2,197.19,254.4,4
59,65.8,195.28,253.21,5
55,66.8,195.68,253.2,6
67,60.2,189.49,246.66,0
48,59.2,185.35,240.59,1
67,61,184.41,237.71,2
68,67.6,189.8,242.09,3
88,66.2,191.02,244.22,4
60,72.8,198.05,252.11,5
81,70,198.61,255.12,6
53,68.6,198.09,256.04,0
61,62.8,192.62,251.13,1
59,65,192.24,249.58,2
71,63.4,190.72,247.2,3
73,62,188.74,244.06,4
46,69.2,194.79,248.81,5
97,68.6,196.44,251.4,6
56,64.4,193.38,249.22,0
50,62.2,189.29,245.02,1
62,62.8,187.71,242.62,2
49,52.8,176.57,230.9,3
47,57,175.38,226.64,4
77,59.2,175.85,225.52,5
61,55.4,171.79,220.97,6
43,61,175.19,223.24,0
77,58.4,173.13,221.93,1
34,60.6,174.07,223.18,2
88,67.2,181.1,230.96,3
94,76.2,193.76,245.92,4
88,74.8,199.22,255.7,5
70,82.4,211.77,271.2,6
72,82.6,219.37,282.79,0
89,76.2,218.38,284.96,1
62,70.6,214.26,281.2,2
60,68.8,210.96,276.27,3
61,63.8,204.77,267.71,4
47,55.8,193.6,253.17,5
49,54.6,185.82,240.69,6
56,54.2,179.42,230.43,0
58,51.8,172.31,220.41,1
49,53.6,168.39,214.27,2
56,56,167.02,212.05,3
61,56.8,166.21,211.55,4
60,59,167.6,213.68,5
69,67.2,176.13,223.59,6
90,68.4,181.82,232.5,0
62,69.6,187.26,240.83,1
67,68,189.54,245.55,2
52,73,196.82,254.11,3
94,69.2,197.76,256.87,4
71,67.2,197.34,256.83,5
52,65.4,195.92,254.87,6
58,65.6,195.79,253.55,0
53,57,187.14,243.84,1
51,59,184.19,238.1,2
81,66.8,189.51,241.52,3
91,69.8,194.3,247.02,4
73,73.4,200.38,254.84,5
71,80.4,210.3,267.42,6
86,78.6,214.24,275.27,0
72,74.8,213.73,277.46,1
72,78.4,218.22,282.82,2
91,77,219.67,285.42,3
64,72.2,217.19,283.05,4
62,70.2,214.72,279.17,5
62,70.6,213.58,276.21,6
74,64.4,206.4,267.63,0
60,66.6,204.48,263.19,1
75,66.4,201.86,259.26,2
61,65.4,198.85,255.42,3
57,61.2,192.78,248.55,4
53,59.6,187.24,241.6,5
52,54.8,178.78,231.66,6
51,53.8,172.94,223.48,0
56,54.6,169.83,218.26,1
61,58.2,170.74,217.92,2
71,62.4,175,222.21,3
73,63,177.21,225.91,4
54,69.8,185.16,235.49,5
90,69.2,188.72,242.14,6
58,64.2,186.57,242.36,0
46,61.8,184.01,240.21,1
61,66,187.7,243.07,2
75,65.8,189.65,245.07,3
89,70.2,195.52,250.93,4
80,75.2,203.64,260.12,5
71,78.2,211.03,269.78,6
76,78,215.4,276.78,0
74,76.8,216.88,280.46,1
83,75.8,217.43,282.25,2
75,77.6,220.54,285.67,3
80,76.4,221.73,287.17,4
70,76,222.33,287.66,5
72,72.6,219.72,284.64,6
66,72,217.82,281.53,0
72,72,216.33,278.91,1
80,72,214.98,276.78,2
70,73.6,215.5,276.79,3
80,71.6,213.51,274.87,4
56,71.4,212.25,273.28,5
71,73.8,213.61,274.39,6
92,72,212.27,273.49,0
61,72.8,212.38,273.64,1
84,72.2,211.98,273.34,2
53,69.6,209.26,270.55,3
58,66.6,204.89,265.46,4
77,73,208.89,268.04,5
93,67.2,204.48,264.09,6
55,69.2,204.48,263.23,0
63,72.2,207.16,265.6,1
73,72.6,208.52,267.65,2
79,67.2,203.99,263.88,3
66,73.4,208,267.21,4
86,76.8,213.11,273.14,5
80,79.8,219.08,280.74,6
88,81.8,224.92,288.6,0
89,83.4,229.79,295.74,1
74,81.2,231.33,299.22,2
75,78,229.78,298.52,3
64,71.6,223.05,291.42,4
56,64.8,213.09,279.28,5
55,62.2,205.64,267.88,6
61,62.4,200.82,259.17,0
76,69.6,204.15,259.65,1
100,71.2,205.98,261.45,2
64,75,209.98,266.48,3
74,76.8,213.27,271.96,4
70,75,213.26,274.4,5
67,66.4,205.14,267.81,6
57,65.4,200.8,262.22,0
59,69.8,203.27,262.82,1
96,72.8,207.49,266.41,2
85,78.8,215.81,275.09,3
97,79.4,220.43,281.8,4
60,83.2,227.12,290.54,5
78,79.4,227.02,293.08,6
77,80.6,228.8,296.09,0
91,81.2,230.81,299.04,1
100,86.8,238.64,307.34,2
88,88.8,245.43,315.62,3
88,93.4,254.23,326.19,4
100,92.6,258.72,333.14,5
87,92.6,261.75,338.02,6
100,95,266.56,344.04,0
100,96,270.44,349.35,1
93,92.6,270.12,350.14,2
83,92,270.21,350.06,3
84,88.8,267.55,346.78,4
84,85.6,262.91,340.79,5
84,81.2,255.9,331.79,6
71,75.6,245.9,319.19,0
55,75.6,240,309.78,1
84,72.2,232.3,299.32,2
67,66.2,220.98,285.34,3
54,65.2,212.73,273.8,4
66,66.4,208.2,266.53,5
61,61.8,199.66,256.52,6
61,62.4,194.84,249.79,0
70,71.6,200.36,254.12,1
100,71.8,202.44,257.82,2
67,71.4,203.36,260.51,3
59,72.8,205.32,263.92,4
68,73.8,207.66,267.68,5
75,72,207.85,269.03,6
91,68.4,204.98,266.5,0
49,68.4,203.83,264.54,1
59,68.6,203.86,263.52,2
69,65,200.36,259.13,3
57,59.6,192.5,249.91,4
64,61.4,189.84,244.79,5
58,58,184.19,237.57,6
42,57.2,179.7,231.28,0
65,59.4,178.59,228.7,1
68,62.6,180.38,230.07,2
80,63.4,181.73,232.1,3
62,72.2,191.03,242.43,4
86,70.8,194.18,248.76,5
58,69.4,195.34,252.31,6
61,63.4,191.08,249.27,0
50,68.2,194.26,251.7,1
86,68.8,196.78,254.31,2
89,68,197.8,255.51,3
54,67.8,198.47,256.09,4
60,67.6,198.7,256.14,5
49,62,193.35,250.53,6
58,59.8,187.81,243.64,0
78,67.4,192.1,246.14,1
92,61,187.19,241.7,2
28,59.2,183.43,236.9,3
40,55.4,177.04,229.24,4
39,46.8,164.57,214.85,5
35,35.6,146.28,192.91,6
36,47.4,147.41,188.26,0
87,49,147.2,186.39,1
48,49,146.34,185.3,2
39,51.2,147.64,186.81,3
46,55.2,151.09,191.51,4
56,56.4,154.03,196.6,5
93,60.6,159.93,204.72,6
69,69.2,172.07,219.62,0
82,73.8,184.23,235.88,1
69,72.4,191.62,247.3,2
49,63.2,187.45,246.01,3
47,62.4,186.07,244.15,4
65,65.4,189.02,245.75,5
97,70.4,195.73,251.83,6
94,78,206.87,263.76,0
87,84.6,219.75,279.25,1
80,81.4,223.98,287.42,2
49,81,226.62,292.67,3
95,81.2,228.72,296.55,4
95,76.4,225.76,294.73,5
63,69,218.35,286.49,6
43,76.4,222.63,287.75,0
86,73,220.95,285.13,1
78,69.8,216.78,279.68,2
79,76.4,220.5,281.77,3
96,77.6,222.3,284.16,4
49,66,211.58,274.54,5
28,59,199.24,260.34,6
43,55.8,188.9,246.48,0
63,48.6,175.41,229.16,1
60,49.6,168.77,217.59,2
54,55.6,169.04,214.49,3
58,55,167.07,211.75,4
40,53.8,164.19,208.68,5
57,52.4,159.99,204.61,6
53,51.4,155.74,200.49,0
49,50,152.14,196.65,1
51,55.4,155.68,199.56,2
67,63,164.84,209.53,3
95,65.2,172.38,219.61,4
64,65.8,177.7,227.72,5
52,63.2,178.37,230.86,6
38,61.2,177.64,231.24,0
57,55.4,172.17,225.8,1
66,56,170.55,222.4,2
67,63.8,177.52,227.71,3
91,68,185.28,235.96,4
59,70.8,192.14,244.65,5
71,74.6,199.52,254.54,6
85,77.4,206.56,264.64,0
81,73.6,207.15,268.37,1
72,70.2,205.33,267.92,2
42,74.8,209.95,272.29,3
94,76.2,214.62,277.3,4
92,71.8,213.45,276.62,5
59,64,205.36,267.87,6
33,62.4,199.6,259.48,0
34,52.6,186.08,243.22,1
45,42.4,167.94,220.61,2
41,43.2,157.7,204.3,3
63,48.4,155.54,197.48,4
59,51.2,155.38,195.36,5
48,51.6,153.89,193.91,6
47,52.8,153.08,193.94,0
47,51.6,150.85,193.01,1
57,49.2,147.36,190.35,2
47,47.6,143.74,186.85,3
40,52.4,147.06,189.58,4
71,53,149.96,192.79,5
50,60,158.83,202.16,6
92,61.4,164.71,210.3,0
54,62.6,169.47,217.44,1
46,67,177.06,227.17,2
93,76.8,191.41,244.21,3
99,72.8,195.79,253.05,4
72,74.8,202.08,261.82,5
64,78.8,210.9,272.48,6
66,70.6,208.24,272.01,0
52,59.6,197.45,260.62,1
44,54.2,186.77,246.29,2
45,49.8,176.35,231.06,3
42,44.4,164.54,214.17,4
39,40.8,153.21,197.65,5
34,44.4,148.35,188.32,6
62,49.8,149.27,186.94,0
72,52.8,150.8,188.79,1
57,56.2,153.43,193.36,2
56,59.2,157.58,200.24,3
49,60.2,161.43,207.02,4
67,53.6,157.7,205.82,5
39,50.6,153.94,202.16,6
42,47.8,150,196.92,0
42,47.6,148.28,192.99,1
48,45.2,144.67,187.44,2
55,49.6,146.59,187.38,3
61,50.8,147.94,188.36,4
48,55.6,152.86,193.71,5
66,60.4,159.64,202.35,6
72,59.2,161.84,207.57,0
49,54.6,159.44,207.26,1
38,55.8,160.32,208.39,2
54,56.6,162.09,210.2,3
70,58.4,165.18,213.37,4
81,58,166.99,215.48,5
47,58.8,168.94,217.62,6
42,56.8,168.22,217.15,0
44,51.2,162.23,210.93,1
42,42,149.61,196.8,2
35,44.4,145.17,188.67,3
59,49.8,147.41,188.22,4
69,54.2,151.91,192.23,5
66,55.2,154.68,196.18,6
47,58.6,159.34,202.45,0
52,57.8,161,206.37,1
55,51.4,155.74,202.87,2
37,46,148.14,194.95,3
39,49.6,148.2,192.93,4
65,52.2,151.14,194.53,5
65,50.4,150.72,193.8,6
46,62.2,162.1,204.74,0
96,70.4,175.54,220.91,1
80,73.6,186.12,236.17,2
81,77,195.92,250.83,3
82,78.4,203.78,263.27,4
53,72.8,204.35,267.36,5
68,69.2,203.38,267.13,6
62,64.6,199.39,262.15,0
58,59.4,192.75,253.07,1
56,60.4,190.8,247.37,2
58,58.2,186.37,240.22,3
57,58,182.65,234.2,4
61,62,183.54,233.51,5
78,65,185.67,235.79,6
71,67.2,188.1,239.63,0
69,67.2,189.42,242.82,1
57,67.2,190.44,245.42,2
61,64.4,188.75,244.83,3
64,64.8,189.09,245.08,4
73,60.8,185.41,241.21,5
49,58.4,181.55,236.03,6
45,53.8,174.97,227.55,0
38,49,166.23,216.17,1
40,44.4,156.18,202.87,2
50,47.8,153.09,196.17,3
66,50,152.1,193.34,4
56,51.2,151.58,192.42,5
44,56,155.48,196.69,6
64,57.2,158.02,201.07,0
